Ano;Município;Aparelho de Pesca;Nível Taxonômico;Pescado;kg no Período;valor estimado no período
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Galo;1,9;11,4
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Garoupa;10,9;234,35
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Goete;40;262,5
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Maria-mole;667;7274,75
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Mistura;24;73
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Olhete;16;160
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Olho-de-cão;60;240
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Pargo-rosa;10;90
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Paru;2;12
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Pescada-branca;11,7;152
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Pirajica;1,5;7,5
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Porco;10,9;110,8
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Prejereba;25,2;240,8
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Robalo-peva;2;33
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Sargo;3,8;30,4
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Sororoca;11,4;114
2014;Caraguatatuba;linha-de-mão;Peixe Ósseo;Tainha;1,8;27
2014;Caraguatatuba;zangarelho;Molusco;Lula;6059,1;77943,47
2014;Caraguatatuba;;;;0;0
2014;Iguape;arrasto-de-mão;Crustáceo;Lagostim-de-iguape;175;0
2014;Iguape;arrasto-de-mão;Crustáceo;Pitú-de-iguape;9,61;13722,5
2014;Iguape;arrasto-de-mão;Peixe Cartilaginoso;Cações agrupados;13;117
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Bagre;5;7,5
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Bagre-amarelo;62;82
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Bagre-branco;40;146
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Betara;6;15
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Bicuda;2;6
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Carapeba;0,5;1,75
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Corvina;91,6;348,1
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Espada;642;1284
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Gordinho;33,7;51,25
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Guaivira;71;224,35
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Manjuba-de-iguape;173364,91;716048,1
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Miraguaia;30,5;96,5
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Mistura;1091,7;1542,58
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Oveva;638;970,6
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Parati;150;291,75
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Parati-barbudo;16;40
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Paru;10,8;27,24
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Pescada-amarela;49,5;484
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Pescada-banana;80;480
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Pescada-cambucu;3,5;35
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Pescada-dentão;243,1;2405,4
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Pescada-foguete;4643,6;31619,6
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Prejereba;3,5;31,5
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Robalo;4,9;71,3
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Robalo-flecha;18;432
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Robalo-peva;584,3;6181,64
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Sardinha-bandeira;3751;2345,15
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Sargo;1,5;1,65
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Sari-sari;637,5;1735,6
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Sororoca;9,5;74
2014;Iguape;arrasto-de-mão;Peixe Ósseo;Tainha;3318,5;19907,5
2014;Iguape;arrasto-de-mão, emalhe-de-deriva-superfície;Peixe Ósseo;Manjuba-de-iguape;1611;5419,03
2014;Iguape;arrasto-de-mão, emalhe-de-deriva-superfície;Peixe Ósseo;Sardinha-bandeira;5;5
2014;Iguape;arrasto-duplo;Crustáceo;Camarão-legítimo;63,5;2161,5
2014;Iguape;arrasto-duplo;Crustáceo;Camarão-sete-barbas;109,6;586
2014;Iguape;arrasto-simples;Crustáceo;Camarão-legítimo;83,5;3602,5
2014;Iguape;arrasto-simples;Crustáceo;Camarão-rosa;6;420
2014;Iguape;arrasto-simples;Crustáceo;Camarão-sete-barbas;23;149,5
2014;Iguape;arrasto-simples;Peixe Ósseo;Betara;55;165
2014;Iguape;arrasto-simples;Peixe Ósseo;Mistura;29;29
2014;Iguape;arrasto-simples;Peixe Ósseo;Pescada-foguete;32;192
2014;Iguape;cerco-fixo;Crustáceo;Siri-azul;239;956
2014;Iguape;cerco-fixo;Peixe Ósseo;Bagre-branco;62;252,83
2014;Iguape;cerco-fixo;Peixe Ósseo;Carapeba;136,2;911,6
2014;Iguape;cerco-fixo;Peixe Ósseo;Cascudo;14,8;72
2014;Iguape;cerco-fixo;Peixe Ósseo;Corvina;366,1;1664,57
2014;Iguape;cerco-fixo;Peixe Ósseo;Espada;1;2
2014;Iguape;cerco-fixo;Peixe Ósseo;Guaivira;41;117,5
2014;Iguape;cerco-fixo;Peixe Ósseo;Mandi;56,4;135
2014;Iguape;cerco-fixo;Peixe Ósseo;Mistura;44;49
2014;Iguape;cerco-fixo;Peixe Ósseo;Parati;904,5;2865,45
2014;Iguape;cerco-fixo;Peixe Ósseo;Paru;10;27,5
2014;Iguape;cerco-fixo;Peixe Ósseo;Pescada-amarela;14,2;142
2014;Iguape;cerco-fixo;Peixe Ósseo;Pescada-branca;20,8;127,8
2014;Iguape;cerco-fixo;Peixe Ósseo;Robalo-flecha;3,5;87,5
2014;Iguape;cerco-fixo;Peixe Ósseo;Robalo-peva;117,7;1374,5
2014;Iguape;cerco-fixo;Peixe Ósseo;Tainha;4500,9;26869,18
2014;Iguape;cerco-fixo;Peixe Ósseo;Tilápia;1,5;7,5
2014;Iguape;cerco-fixo;Peixe Ósseo;Traíra;33,8;177,4
2014;Iguape;covo-pitú;Crustáceo;Lagostim-de-iguape;4,1;63
2014;Iguape;covo-pitú;Crustáceo;Pitú-de-iguape;6281,79;169395,12
2014;Iguape;covos-diversos;Crustáceo;Siri-azul;3742,82;24952,24
2014;Iguape;emalhe-de-deriva-superfície;Peixe Ósseo;Manjuba-de-iguape;229416,44;1005964,56
2014;Iguape;emalhe-de-deriva-superfície;Peixe Ósseo;Robalo-peva;0,5;4,5
2014;Iguape;emalhe-de-deriva-superfície;Peixe Ósseo;Sardinha-bandeira;5437,8;4182,53
2014;Iguape;emalhe-de-fundo;Crustáceo;Siri-azul;1,5;4,5
2014;Iguape;emalhe-de-fundo;Peixe Cartilaginoso;Cações agrupados;670,6;5835,55
2014;Iguape;emalhe-de-fundo;Peixe Cartilaginoso;Mangona;946;6415
2014;Iguape;emalhe-de-fundo;Peixe Cartilaginoso;Raias agrupadas;164;213,4
2014;Iguape;emalhe-de-fundo;Peixe Cartilaginoso;Tintureira;2;0
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Acará;90;258,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Badejo;20;370
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Bagre;3414,65;5316,94
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Bagre-africano;157,6;612,43
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;512;739,9
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;50837,47;163972,82
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Betara;612,4;1272,9
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Caranha;2;8
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Carapeba;1003,5;5878,23
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Carpa;45;179,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Cascudo;4676,5;23388,9
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Corvina;5257,2;18482,42
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Curimbatá;40;35
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Enchova;1,1;8,8
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Espada;473,4;1001,83
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Galo;83;115,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Goete;230,5;538,65
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Gordinho;138;232,45
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Guaivira;2253,45;5864,93
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Linguado;16,5;76,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Mandi;280,6;826,65
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Maria-luíza;80;118
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Miraguaia;19,1;71,06
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Mistura;4661,7;6547,73
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Nundiá;325,2;838,88
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Olho-de-boi;8;32
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Oveva;10735,5;17935,8
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pacu;8,5;42,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pampo;316,8;575,05
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Parati;440,1;1642,45
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Paru;16;46
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;1249,2;18528,6
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pescada-banana;155;1180,75
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;507,5;4145,85
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pescada-cambucu;313,6;3930,8
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pescada-dentão;520,7;5268,15
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;19845,7;147970,36
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Pescadas agrupadas;21,7;131,2
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Prejereba;970,5;7943,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Robalo;2847;39633,4
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;2587,8;61660,03
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;12822,1;151524,2
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Saguaru;43;0
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Sargo;6;12
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Sari-sari;2079,5;5498,33
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Sororoca;176,8;1149
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Tainha;1020,6;6326,54
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Tilápia;3;9
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Tortinha;235,4;1001,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Traíra;3726,7;24490,97
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Vermelho;19;161,5
2014;Iguape;emalhe-de-fundo;Peixe Ósseo;Xaréu;28,8;83,45
2014;Iguape;emalhe-de-fundo, emalhe-de-superfície;Peixe Ósseo;Corvina;1;4
2014;Iguape;emalhe-de-fundo, emalhe-de-superfície;Peixe Ósseo;Tainha;18;108
2014;Iguape;emalhe-de-superfície;Peixe Cartilaginoso;Cação-anjo;3;0
2014;Iguape;emalhe-de-superfície;Peixe Cartilaginoso;Cações agrupados;2235,5;15546,5
2014;Iguape;emalhe-de-superfície;Peixe Cartilaginoso;Raias agrupadas;16,5;4,25
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Acará;2;3
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Bagre;1161,7;2216,7
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Bagre-amarelo;4;4
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;228;644,86
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Betara;10;0
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Bicuda;9;45
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Carapeba;294,4;1752,4
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Cascudo;10,5;52,5
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Corvina;2569,3;7316,82
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Dourado;10;21
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Enchova;2;12
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Espada;781,5;1248,9
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Gordinho;108;170,1
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Guaivira;15768,3;38603,45
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Linguado;1;12,5
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Mandi;10;50
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Miraguaia;9;0
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Mistura;3761,5;5224,32
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Oveva;1923;2825,9
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Pampo;4;8
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Parati;2023,8;6986,95
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Pescada-amarela;30,5;366
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;4;10
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Pescada-cambucu;257;3213,75
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Pescada-dentão;177;1770
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Pescada-foguete;1062,15;8772,88
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Prejereba;136,5;1051,75
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Robalo;3614;47399,25
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Robalo-flecha;28,5;387,5
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;4082,2;61059,73
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Sardinha-bandeira;52;0
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Sargo;2;6
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Sari-sari;6807,5;15714,9
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Sororoca;3544,9;23128,45
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Tainha;13134,6;75942,86
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Traíra;1,7;8,5
2014;Iguape;emalhe-de-superfície;Peixe Ósseo;Xaréu;22;0
2014;Iguape;emalhes-diversos;Crustáceo;Siri-azul;14;140
2014;Iguape;emalhes-diversos;Peixe Cartilaginoso;Cações agrupados;836,04;6548,5
2014;Iguape;emalhes-diversos;Peixe Cartilaginoso;Raias agrupadas;699;649,5
2014;Iguape;emalhes-diversos;Peixe Ósseo;Abrótea;165;462
2014;Iguape;emalhes-diversos;Peixe Ósseo;Acará;29;86,75
2014;Iguape;emalhes-diversos;Peixe Ósseo;Agulhão;5;0
2014;Iguape;emalhes-diversos;Peixe Ósseo;Bagre;2950,6;4414,34
2014;Iguape;emalhes-diversos;Peixe Ósseo;Bagre-africano;8,3;6,9
2014;Iguape;emalhes-diversos;Peixe Ósseo;Bagre-amarelo;228;443,88
2014;Iguape;emalhes-diversos;Peixe Ósseo;Bagre-branco;105958,65;332658,34
2014;Iguape;emalhes-diversos;Peixe Ósseo;Betara;42;129,5
2014;Iguape;emalhes-diversos;Peixe Ósseo;Bicuda;9,3;54,7
2014;Iguape;emalhes-diversos;Peixe Ósseo;Carapeba;1171,5;6026,76
2014;Iguape;emalhes-diversos;Peixe Ósseo;Carpa;24,3;52,5
2014;Iguape;emalhes-diversos;Peixe Ósseo;Cascudo;684,3;3430,8
2014;Iguape;emalhes-diversos;Peixe Ósseo;Corvina;3738,8;14141,96
2014;Iguape;emalhes-diversos;Peixe Ósseo;Curimbatá;40;15
2014;Iguape;emalhes-diversos;Peixe Ósseo;Espada;230,5;454,28
2014;Iguape;emalhes-diversos;Peixe Ósseo;Galo;46;87,8
2014;Iguape;emalhes-diversos;Peixe Ósseo;Goete;15;60
2014;Iguape;emalhes-diversos;Peixe Ósseo;Gordinho;74,5;104,8
2014;Iguape;emalhes-diversos;Peixe Ósseo;Guaivira;6059,7;15466,79
2014;Iguape;emalhes-diversos;Peixe Ósseo;Linguado;53,8;619,25
2014;Iguape;emalhes-diversos;Peixe Ósseo;Mandi;100,7;332,85
2014;Iguape;emalhes-diversos;Peixe Ósseo;Miraguaia;173,8;515,4
2014;Iguape;emalhes-diversos;Peixe Ósseo;Mistura;1221,7;1728,53
2014;Iguape;emalhes-diversos;Peixe Ósseo;Nundiá;24,5;49
2014;Iguape;emalhes-diversos;Peixe Ósseo;Oveva;141;93,75
2014;Iguape;emalhes-diversos;Peixe Ósseo;Pampo;221,5;480,25
2014;Iguape;emalhes-diversos;Peixe Ósseo;Parati;1453,3;4870
2014;Iguape;emalhes-diversos;Peixe Ósseo;Paru;35,3;98,14
2014;Iguape;emalhes-diversos;Peixe Ósseo;Pescada-amarela;204,6;2574,2
2014;Iguape;emalhes-diversos;Peixe Ósseo;Pescada-branca;148,3;1256,7
2014;Iguape;emalhes-diversos;Peixe Ósseo;Pescada-cambucu;45,1;598,2
2014;Iguape;emalhes-diversos;Peixe Ósseo;Pescada-dentão;611,2;5935,47
2014;Iguape;emalhes-diversos;Peixe Ósseo;Pescada-foguete;817,4;5789,09
2014;Iguape;emalhes-diversos;Peixe Ósseo;Pescadas agrupadas;5,3;32,1
2014;Iguape;emalhes-diversos;Peixe Ósseo;Prejereba;848,7;6744,2
2014;Iguape;emalhes-diversos;Peixe Ósseo;Robalo;408,7;5315,4
2014;Iguape;emalhes-diversos;Peixe Ósseo;Robalo-flecha;171,3;2925
2014;Iguape;emalhes-diversos;Peixe Ósseo;Robalo-peva;2838,75;37728,23
2014;Iguape;emalhes-diversos;Peixe Ósseo;Saguá;30,5;58,6
2014;Iguape;emalhes-diversos;Peixe Ósseo;Sargo;2;8
2014;Iguape;emalhes-diversos;Peixe Ósseo;Sari-sari;1711,3;4849,63
2014;Iguape;emalhes-diversos;Peixe Ósseo;Sororoca;343,7;2498,6
2014;Iguape;emalhes-diversos;Peixe Ósseo;Tainha;23955,7;141793,08
2014;Iguape;emalhes-diversos;Peixe Ósseo;Tilápia;4;20
2014;Iguape;emalhes-diversos;Peixe Ósseo;Tortinha;78,4;385,45
2014;Iguape;emalhes-diversos;Peixe Ósseo;Traíra;228,8;1262,28
2014;Iguape;emalhes-diversos;Peixe Ósseo;Xaréu;41;108
2014;Iguape;extrativismo;Crustáceo;Caranguejo-uçá;23571,92;99532,89
2014;Iguape;extrativismo;Molusco;Ostra;58,1;290
2014;Iguape;gerival;Crustáceo;Camarão-estuarino;1080,7;23105
2014;Iguape;puçá;Crustáceo;Siri-azul;66693,64;580072,38
2014;Iguape;tarrafa;Peixe Ósseo;Bagre;7;14
2014;Iguape;tarrafa;Peixe Ósseo;Bagre-branco;5;15
2014;Iguape;tarrafa;Peixe Ósseo;Carapeba;151;755,8
2014;Iguape;tarrafa;Peixe Ósseo;Mandi;15;75
2014;Iguape;tarrafa;Peixe Ósseo;Mistura;3;4,5
2014;Iguape;tarrafa;Peixe Ósseo;Parati;10;28
2014;Iguape;tarrafa;Peixe Ósseo;Pescada-amarela;1;8,5
2014;Iguape;tarrafa;Peixe Ósseo;Robalo;39,5;599,5
2014;Iguape;tarrafa;Peixe Ósseo;Robalo-peva;9,5;126
2014;Iguape;tarrafa;Peixe Ósseo;Tainha;22;126
2014;Iguape;vara-de-pesca;Peixe Ósseo;Badejo;72;0
2014;Iguape;vara-de-pesca;Peixe Ósseo;Chernes agrupados;32,5;0
2014;Iguape;vara-de-pesca;Peixe Ósseo;Corvina;18;90
2014;Iguape;vara-de-pesca;Peixe Ósseo;Garoupa;2238,3;3506
2014;Iguape;vara-de-pesca;Peixe Ósseo;Mandi;49;245
2014;Iguape;vara-de-pesca;Peixe Ósseo;Olhete;6;15
2014;Iguape;vara-de-pesca;Peixe Ósseo;Olho-de-cão;136;544
2014;Iguape;vara-de-pesca;Peixe Ósseo;Pargo-rosa;222;1829,5
2014;Iguape;vara-de-pesca;Peixe Ósseo;Pescada-branca;18;156
2014;Iguape;vara-de-pesca;Peixe Ósseo;Porco;15;45
2014;Iguape;vara-de-pesca;Peixe Ósseo;Robalo;10,5;148,5
2014;Iguape;vara-de-pesca;Peixe Ósseo;Robalo-peva;149,9;1789,95
2014;Iguape;vara-de-pesca;Peixe Ósseo;Vermelho;643,2;5069,75
2014;Iguape;;;;0;0
2014;Ilhabela;arpão/fisga;Crustáceo;Lagosta;21;1015
2014;Ilhabela;arpão/fisga;Peixe Ósseo;Badejo;29;486
2014;Ilhabela;arpão/fisga;Peixe Ósseo;Badejo-mira;3;25,5
2014;Ilhabela;arpão/fisga;Peixe Ósseo;Garoupa;251,5;4871
2014;Ilhabela;arpão/fisga;Peixe Ósseo;Olhete;49;931
2014;Ilhabela;arpão/fisga;Peixe Ósseo;Olho-de-boi;125;2394
2014;Ilhabela;arpão/fisga;Peixe Ósseo;Vermelho;48,5;727,5
2014;Ilhabela;arrasto-de-mão;Crustáceo;Camarão-legítimo;160,9;4827,48
2014;Ilhabela;arrasto-de-mão;Crustáceo;Camarão-sete-barbas;2256,5;36847,3
2014;Ilhabela;arrasto-de-mão;Crustáceo;Siris agrupados;24;76,5
2014;Ilhabela;arrasto-de-mão;Molusco;Lula;3,5;59,38
2014;Ilhabela;arrasto-de-mão;Peixe Cartilaginoso;Cações agrupados;4,5;33,75
2014;Ilhabela;arrasto-de-mão;Peixe Cartilaginoso;Cambeva;6,8;54,4
2014;Ilhabela;arrasto-de-mão;Peixe Ósseo;Corvina;4;24
2014;Ilhabela;arrasto-de-mão;Peixe Ósseo;Maria-luíza;0,1;0,1
2014;Ilhabela;arrasto-de-mão;Peixe Ósseo;Mistura;171;344,5
2014;Ilhabela;arrasto-de-mão;Peixe Ósseo;Pescada-amarela;4,5;45
2014;Ilhabela;arrasto-de-mão;Peixe Ósseo;Pescada-cambucu;4,6;69
2014;Ilhabela;arrasto-duplo;Crustáceo;Camarão-legítimo;6343,2;172654,74
2014;Ilhabela;arrasto-duplo;Crustáceo;Camarão-rosa;12974;644998,04
2014;Ilhabela;arrasto-duplo;Crustáceo;Camarão-sete-barbas;23773,1;277733,47
2014;Ilhabela;arrasto-duplo;Crustáceo;Lagostim;206;2624
2014;Ilhabela;arrasto-duplo;Crustáceo;Sapateira;86,5;2027,5
2014;Ilhabela;arrasto-duplo;Crustáceo;Siris agrupados;590,7;1857,35
2014;Ilhabela;arrasto-duplo;Molusco;Lula;2284,8;36280,45
2014;Ilhabela;arrasto-duplo;Molusco;Polvo;2241,5;46809,5
2014;Ilhabela;arrasto-duplo;Peixe Cartilaginoso;Cação-anjo;76;492
2014;Ilhabela;arrasto-duplo;Peixe Cartilaginoso;Cações agrupados;61,9;584,6
2014;Ilhabela;arrasto-duplo;Peixe Cartilaginoso;Raia-emplastro;1700;4370
2014;Ilhabela;arrasto-duplo;Peixe Cartilaginoso;Raias agrupadas;4699;12012,5
2014;Ilhabela;arrasto-duplo;Peixe Cartilaginoso;Viola;26;130
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Abrótea;2379,8;10523,85
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Bagre-branco;82;321
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Betara;4115,6;16237,73
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Bicuda;7,5;34,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Cabrinha;4131,5;15832,15
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Carapau;60;160
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Caratinga;20;50
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Castanha;252;670
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Chernes agrupados;8;80
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Congro-rosa;67,5;785,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Corvina;11538;46190,38
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Dourado;11,5;92
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Enchova;103;1026,25
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Espada;63;246
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Galo;33;117,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Garoupa;16;304
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Goete;1738;7082,75
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Linguado;1275,3;24756,9
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Linguado-areia;75;487,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Maria-luíza;252;272,6
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Maria-mole;5377;24189,33
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Marimbá;40;80
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Merluza;117;525,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Mistura;6752;13625,75
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Namorado;19;264
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Olho-de-cão;52;186
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Oveva;23;40,25
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Pampo;84;301
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Pargo-rosa;41;231
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Paru;565;2217,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Pescada-amarela;489;4256,75
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Pescada-banana;54;412
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Pescada-branca;159;1250,67
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Pescada-cambucu;40,1;651
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Porco;595;3258,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Porco-peludo;546,7;2975,5
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Prejereba;3;27
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Roncador;73;365
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Sapo;1125;6139
2014;Ilhabela;arrasto-duplo;Peixe Ósseo;Tainha;1;7
